"V1","V2","V3","V4","V5","Class"
123.752283,222.018182,134.672727,510.036364,21.587217,2
123.997297,221.671429,156.242857,493.414286,24.439196,2
130.010502,184.87037,103.166667,319.777778,21.732253,2
122.797834,202.342857,132.485714,322.285714,15.835378,2
132.404776,201.305556,125.407407,373.805556,23.220295,2
127.80718,202.711957,120.722826,415.804348,27.258971,2
122.15942,195.15,128.825,323.975,28.948097,2
126.432185,206.422908,128.599119,403.061674,23.368589,2
128.368754,211.354497,140.650794,411.301587,24.842135,2
126.739726,203.391304,129.904348,390.817391,20.635785,2
128.581136,200.870968,119.322581,436.556452,24.033568,2
136.359435,210.30581,118.422018,462.568807,21.609575,2
128.97306,202.625,118.759259,427.49537,21.303533,2
131.599825,209.560185,117.236111,566.009259,36.442122,2
122.665428,218.267717,136.586614,498.633858,26.649676,2
132.455492,198.865672,113.80597,323.059702,18.657719,2
129.20801,188.688679,110.650943,327.716981,19.005395,2
124.590466,197.325203,120.642276,398.853659,18.675637,2
129.360137,207.261905,123.945578,464.72449,26.64041,2
141.57423,199.244444,127.333333,364.177778,15.219286,2
127.218812,190.314961,110.102362,383.393701,19.666454,2
118.122585,217.894118,134.235294,443.111765,18.376031,2
138.614314,213.603175,126.111111,421,18.304925,2
134.301502,210.6,125.671429,436.190476,21.034099,2
142.867713,228.678571,104.392857,674.964286,32.399531,1
143.497283,211.608696,95.73913,612.347826,29.530094,1
135.725,238.916667,107.583333,741.270833,20.841071,1
112.824561,236.92,108.04,705.84,22.670651,1
111.207547,233.1,105.575,729.775,23.673812,1
124.955163,226.695652,100.565217,686.434783,27.8711,1
115.849866,235.893617,107.106383,757.212766,19.601577,1
124.970238,218.095238,97.428571,595.857143,40.781037,1
130.711775,169.526738,69.40107,187.684492,8.875741,1
113.465116,244.259259,107.555556,735.518519,34.575418,1
130.118358,230.230769,104.192308,689.346154,16.023282,1
120.413907,216.31579,104.894737,617.31579,29.403865,1
127.223214,219.428571,100.571429,588.857143,17.274495,1
128.945313,196,93,437,27.335874,1
133.359375,166,84,247,14.101751,1
127.395833,200.333333,99.166667,486.166667,26.023494,1
137.922594,231.333333,99.366667,641.866667,40.490932,1
105.1,206.8,97,564.2,21.303521,1
132.386555,203.733333,95.8,531.866667,53.596849,1
107.576923,213.307692,90.769231,514.153846,45.348225,1
127.765766,187,82.357143,310.142857,15.443941,1
124.018476,170.927273,69.072727,217.836364,13.337253,1
132.299304,203.407407,90,495.407407,36.943771,1
153.541667,204,87,452,1.699673,1
125.73937,169.203046,69.416244,206.411168,7.412496,1
140.857143,175.75,79.916667,293,6.015605,1
132.592007,164.682927,68.682927,177.897561,8.123652,1
138.240418,198.25,87.055556,445.388889,27.26414,1
136.250617,191.686275,87.176471,441.764706,20.390781,1
130.011364,199.181818,95.272727,520.636364,12.186566,1
120.872081,226.387097,101.709677,746.806452,16.682722,1
144.339744,174.4,77.65,302.1,10.067274,1
106.34375,231.8,111.8,726.4,28.667229,1
141.350694,224.444444,107.111111,668.666667,30.063924,1
128.177165,206.5,94.4375,456.875,23.224427,1
127.479315,206.818182,93.590909,525.431818,18.794822,1
130.766562,217,97.4,648.4,24.676862,1
123.854494,213.272727,100.568182,645.272727,34.318355,1
122.673611,183.333333,80.666667,390.777778,20.083775,1
119.14881,200,93.52381,488.619048,29.794534,1
111.150735,193.058824,88.352941,493.823529,33.466194,1
109.638889,206.555556,97.666667,463.555556,20.259429,1
127.918558,218.87234,98.085106,679.574468,19.805391,1
135.184015,177,78.5,406.441177,16.311867,1
138.233824,214.418605,97.44186,730.813954,26.142742,1
136.759563,195.695652,89.521739,511.26087,15.833252,1
93.6875,220.857143,99.714286,677,8.729495,1
106.355814,218.62963,99.481481,719.592593,19.924205,1
139.234043,211,99.777778,588.666667,18.667328,1
183.28125,204,96.5,475.5,1,1
113.980836,188.722222,82.083333,456,16.625783,1
98.419643,210.285714,97.571429,628,17.779833,1
149.3125,206.666667,94.833333,607.666667,27.373446,1
125.569124,222.707317,101.439024,775.134146,21.64281,1
111.444686,206.586207,94.344828,631.793103,25.200881,1
109.208333,220,95.083333,757.416667,19.728716,1
139.497748,201.214286,88.071429,568.214286,22.322857,1
130.857939,201.777778,88.066667,471.844444,16.218508,1
141.576389,213,90.777778,721.777778,40.472213,1
106.289474,197.5,86.5,541.5,27.578549,1
133.612211,178.5,73.815789,347.289474,18.836536,1
140.392046,204,96,583,21.859431,1
134.625,216.928571,98.714286,714.714286,12.613566,1
142.681818,210.277778,93.944444,628.333333,25.658488,1
139.659091,211.545455,91.363636,679.818182,13.614528,1
140.75,213.684211,95.210526,756.368421,10.72755,1
138.65,203.2,88,641.2,39.852729,1
143.241071,186.714286,82.857143,467.571429,27.102225,1
130.591709,192.78,85.4,540.5,24.079444,1
117.601744,220.954546,103.136364,673.181818,10.249773,1
112.661088,212.4,94.6,773.6,24.338903,1
122.062687,213.285714,95.142857,557,22.679068,1
124.751852,229.647059,109.235294,806.176471,6.494608,1
122.188153,200.333333,90,631,22.214999,1
136.543046,200.578947,85.105263,450.736842,16.121423,1
123.29235,205.695652,91.173913,481.086957,17.804016,1
100.36076,230.2,105.8,821.6,17.059015,1
113.276316,195,84.541667,467.416667,27.275854,1
127.676136,221.454546,103.090909,768.454546,28.989881,1
92.7625,206.4,98,717.2,26.229754,1
119.058511,227.728814,106.508475,744.372881,19.159831,1
94.875,223.25,102.25,753.5,13.160072,1
111.3,199.7,88.9,612.6,23.336881,1
159.867188,196.375,87.625,469,17.333133,1
162.1,221,99,612,11.757551,1
143,210.842105,99.631579,717.894737,37.098805,1
132.873786,198.923077,96.153846,549.538462,26.323882,1
148.653153,192.928571,89.714286,528.857143,17.552981,1
124.5422,214.183674,101.122449,575.77551,20.198123,1
121.129139,220.421053,107.789474,767,23.223069,1
121.181818,203.181818,93.636364,592.454546,45.615533,1
137.717687,201.297297,92.756757,484.972973,20.546763,1
126.640625,221.75,101.25,591.083333,12.266712,1
128.519531,192.625,86.3125,589.25,18.738225,1
116.983558,224.5,102.190476,663.238095,20.160144,1
135.914414,212.571429,97.714286,677.857143,27.05135,1
116.940397,201.157895,88.315789,639.052632,13.9051,1
119.484932,199.652174,85,545.26087,47.957842,1
111.981061,202.176471,92.147059,680.117647,10.810454,1
118.043544,205.547619,93.166667,625.666667,36.937566,1
130.677099,174.987952,75.26506,312.73494,12.141781,1
131.501166,200.888889,83.222222,631.481482,28.361424,1
117.694588,197.938776,88.020408,604.857143,17.209201,1
117.405205,183,76.823529,399.411765,21.051777,1
130.286177,193.758621,83.62069,522.534483,28.6482,1
149.554688,201,94.5,629.5,25.780019,1
133.233524,181.363636,75.818182,390.75,12.34683,1
110.288194,199.277778,82.222222,622.055556,34.916169,1
136.448819,204.4375,94,665.71875,23.847088,1
120.5,195.125,84.1875,558.75,39.471459,1
136.594595,183.190476,78.714286,444.857143,13.192969,1
133.238202,194.035714,83.214286,554.071429,19.811484,1
130.246886,183.196429,79.482143,440.267857,13.261102,1
140.984252,186.5,86.5,476,23.005095,1
125.521368,202.918919,88.216216,575.324324,21.08219,1
112.027778,211.043478,92.217391,634.434783,23.235297,1
118.90458,196.545455,81.606061,516.424242,26.560533,1
119.542955,195.309091,87.363636,519.345454,21.70737,1
130.511811,205,86,641,10.688048,1
136.324421,190.507042,80.774648,439.28169,15.012565,1
127.307544,178.061539,72.969231,352.430769,22.084378,1
141.554688,195.4375,86,492.5625,25.685523,1
147.547619,187.75,88.25,561.5,8.15092,1
117.44,194.537037,87.166667,448.962963,9.484537,1
126.934328,194.952381,90.619048,493.238095,24.070004,1
99.854167,189.222222,89,521.666667,18.296596,1
120.311757,190.4375,83.0625,431.979167,17.114606,1
140.255814,181.894737,75.315789,410.210526,16.079464,1
142.810764,187.361111,80.166667,442.944444,16.44482,1
148.9125,181,78.2,451.4,18.655026,1
113.1875,184.8,74.6,383.7,24.976789,1
137.149351,186.413793,80.103448,392.62069,17.107967,1
108.139241,181,86.4,453.8,27.728145,1
137.114583,187.75,74.916667,493.083333,15.957409,1
133.428412,190.571429,87.375,586.053571,21.826981,1
100.322917,185.666667,77,527,19.995138,1
146.272059,187.294118,81.352941,547.411765,14.989962,1
133.479957,196.862069,85.293103,580.086207,15.100151,1
118.553903,195.529412,85.705882,505.117647,36.01672,1
147.21831,183.666667,84.666667,420.222222,13.112994,1
95.53125,197.1,87.7,565.1,18.055747,1
125.318052,182.863636,76.681818,449.727273,14.317027,1
113.943723,193.344828,86.482759,596.310345,17.279475,1
116.470289,194.864865,88.945946,599.432432,24.106351,1
134.473214,195.785714,85.357143,526.285714,26.266394,1
139.89557,191.7,78.4,456.3,12.666787,1
128.820878,177.925926,71.074074,296.055556,12.153285,1
120.312102,189.2,82.2,418.1,34.497681,1
119.885305,184.457143,81.514286,468.542857,35.333582,1
113.046911,253.036364,118.545455,794.927273,27.209806,1
140.285075,253.714286,117.190476,777.666667,23.21453,1
117.319298,257.027778,121.777778,756.361111,18.725272,1
109.487069,246.275862,122.344828,824.172414,21.578935,1
115.206536,251.729167,120.5,763.166667,15.326935,1
116.014365,254,124.894737,813.438597,10.788176,1
138.298622,256.487805,123.390244,805.902439,18.944642,1
141.554688,252,115.75,696.25,21.987212,1
127.266533,245.428571,114.746032,786.936508,19.686789,1
133.140678,228.27027,103.648649,632.756757,31.100135,1
118.0975,251.68,120.48,766.2,31.534261,1
109.46875,216.5,104,611,18.220105,1
135.035294,194.729167,82.979167,414.854167,17.754499,1
124.229167,210.333333,110.666667,457,17.211108,1
135.208955,202.618182,94.709091,388.018182,27.492725,1
126.718519,215.411765,102.823529,610.058824,38.795801,1
117.871069,198.7,82,433.8,18.352861,1
148.046875,196.75,94.125,481,18.389769,1
125.830675,216.392157,100.54902,532.137255,22.461621,1
134.236631,209.297872,93.382979,580.531915,28.835965,1
111.874346,193.666667,93.5,484.833333,28.306237,1
112.45,246.2,114,699.6,25.895173,1
149.75,245,113.5,685.5,27.5,1
118.09375,200,95.5,518,22,1
122.82287,237.857143,111.892857,615.714286,17.339939,1
140.666667,208.714286,98.142857,484.428571,15.399443,1
137.198413,215.625,99.125,464.625,24.020499,1
112.756667,184,79.368421,375.421053,26.515662,1
112.125,209.44,93.4,637.08,31.039433,1
109.375,202,82,302,16.498106,1
127.641272,225.364706,100.752941,669.635294,25.894126,1
137.100216,212.844828,95.87931,600.586207,29.689635,1
132.865598,196.92233,84.873786,388.747573,14.852751,1
108.545455,214.363636,91.636364,589.090909,13.667842,1
97.382979,228.388889,103.611111,674,7.397864,1
122.806667,207.973684,90,421.421053,17.36565,1
142.702381,221.181818,93,538.363636,11.577979,1
133.193717,220.333333,97,587.333333,12.311636,1
106.788288,226.714286,103.142857,674.5,26.877367,1
110.664557,197.5,86.5,459,15.994061,1
119.362069,223.068966,100.206897,569.517241,25.071645,1
143.932735,215.892857,93.464286,645.678571,31.59679,1
156.083333,228,103,725,24.828859,1
136.09,221.31579,98.473684,507.052632,13.461343,1
113.407634,223.463415,97.439024,716.170732,24.920146,1
124.111429,222.477273,96.772727,495.977273,18.408361,1
108.992857,232.666667,109.222222,763.111111,16.18384,1
139.43125,216.5,96.5,724.5,11.832582,1
127.429074,189.611111,81.425926,318.981482,18.324315,1
109.497024,223.571429,101.952381,645.571429,18.035113,1
141.204167,220,101.6,643.666667,37.417999,1
147.548173,188.789474,82.736842,302.684211,11.627411,1
116.603047,226.730769,103.320513,677.641026,20.671788,1
114.672185,194.157895,87.631579,338.421053,15.188565,1
140.263258,233.69697,105.181818,717.090909,33.264309,1
99.272152,234.6,96.8,676,23.551008,1
130.229798,192.52,88.2,367.48,13.049077,1
126.53125,193.05,87.35,422.1,17.321302,1
129.186757,224.040541,101.824324,591.95946,16.801097,1
121.020833,230.866667,104.266667,605.7,21.81969,1
96.578947,249.157895,111.263158,763.842105,20.509305,1
116.632143,243.257143,111.057143,705.171429,23.630212,1
116.429688,226.125,106,640.725,27.103033,1
132.118936,201.875,90.825,385.175,23.071573,1
120.274419,247.102941,117.014706,823.985294,27.25882,1
119.801932,229.538462,104.384615,655.076923,36.684264,1
113.083333,215.222222,96.222222,552.277778,25.292853,1
137.925197,236.6875,106.5,754.75,34.56493,1
139.826389,238.555556,109.111111,762.333333,45.291102,1
135.129199,207.506849,95.876712,414.369863,17.499098,1
147.454023,202.636364,96.409091,549.772727,19.930302,1
132.532164,219.162791,101.697674,682.511628,24.207727,1
139.740158,217.625,103.5,640,33.561278,1
124.538206,191.421053,79.368421,299.526316,12.291474,1
110.602094,207.458333,93.166667,456.125,14.414258,1
134.494424,203.823529,92.029412,564.617647,19.2283,1
156.4375,237.857143,112.714286,828.142857,19.557346,1
97.820513,222.2,97.4,668.8,19.466895,1
140.524306,224.833333,97.666667,624.111111,28.377906,1
132.256944,233,106.666667,616.333333,17.851237,1
146.916667,251.333333,113.2,770.933333,31.877265,1
136.84507,224.111111,106.444444,651.222222,22.015146,1
141.208955,189.823529,81.647059,279.352941,13.410991,1
143.430147,222.117647,95.176471,498.764706,14.971022,1
116.242742,206.128205,93.307692,450.628205,17.331835,1
158.678733,208.285714,94.5,438.071429,8.362025,1
127.65625,203.1,88.5,420.5,39.226139,1
134.90625,221.4,100,613.8,14.393054,1
103.179688,215.25,98.25,566.25,28.312707,1
119.342342,227.571429,106.714286,717.857143,28.60498,1
138.810289,222.48718,100,581.282051,34.073537,1
114.990234,213.78125,91.40625,587.6875,31.783447,1
137.550512,203.511628,86.116279,431.976744,19.066874,1
134.919643,206.142857,89.095238,480.428571,12.692777,1
113.673077,205.307692,95.692308,550.076923,22.102772,1
100.2375,214.6,100.4,603.8,11.625833,1
116.589372,219.538462,90.461538,559.346154,20.474548,1
126.828125,232.75,101.25,636.75,19.702474,1
106.942935,252.478261,114.086957,792.26087,14.37573,1
125.490628,255.31579,118.701754,814.719298,21.553644,1
140.539773,243.636364,105.545455,749.818182,37.55987,1
112.101563,236.5,103,742.5,17.059524,1
143.20625,207.2,87.4,413.4,15.286923,1
128.585302,201.604167,94.666667,454.645833,20.63758,1
117.256623,242.868421,112.526316,798.5,11.036737,1
123.344444,208.235294,92.352941,474.764706,39.021509,1
155.0625,220,98,555,10.498677,1
113.591346,216.153846,90,474.538462,27.013256,1
113.816177,218.235294,103.294118,655.058824,16.897411,1
126.119247,231.533333,110.9,735.066667,15.510713,1
138.880711,209.56,89.96,526.44,29.728101,1
137.637387,192.75,85.464286,426.214286,15.259783,1
115.024039,226.423077,101.384615,709.615385,27.135099,1
148.9625,220.6,99.8,663.2,18.11077,1
132.801471,203,85.769231,451.730769,10.248178,1
120.516667,217.533333,104.066667,463.6,12.354756,1
139.221545,196.580645,83.548387,444.419355,17.285026,1
115.064039,214.784314,98.921569,662.235294,33.233865,1
129.288703,217.866667,106.6,585.4,16.913374,1
121.941406,207.0625,96.8125,637.75,18.753229,1
114.584992,229.341463,104.048781,683.365854,27.290492,1
140.614286,210.5,92.590909,564.5,30.27672,1
138.664557,210,99,657,42.203791,1
134.667279,225.470588,100.294118,654.470588,29.77216,1
118.0625,195.4,85.8,489,15.551206,1
160.0625,237.666667,107,771.333333,18.660713,1
88.991071,218.428571,103.285714,617,9.007933,1
132.705357,214.857143,99.357143,581.5,31.911549,1
131.376175,222.35,102.8,621.75,41.419681,1
112.572864,217.28,103.08,651,29.190519,1
121.036842,215.958333,101.25,617.625,23.55888,1
129.471875,206,93.55,570.05,24.914052,1
111.995816,229.4,100.8,632.066667,18.585538,1
129.131944,231.222222,104,552.555556,7.959775,1
136.326389,218.555556,99.111111,712.777778,16.99092,1
132.195822,246.875,110.875,804.875,20.572366,1
135.519298,200.444444,90.805556,515.888889,12.661427,1
122.911392,203,91,517,26.069906,1
113.088136,236,100.789474,726.421053,17.156603,1
140.36,219.363636,99.454545,615.954546,33.725067,1
118.434783,213.37931,99.275862,641.724138,28.063161,1
132.553719,208.73913,94.304348,583.391304,20.604384,1
156.586806,250,117.5,811.777778,9.249625,1
126.867868,218.238095,102,663.571429,32.206181,1
99.458333,245.222222,117.777778,788.333333,6.707284,1
156.291139,215.5,97.9,619.6,12.835887,1
131.71875,219.5,96.25,653.25,30.855735,1
138.806818,202,86.545455,447,27.215888,1
117.029268,194.461539,82.769231,441.230769,46.74949,1
105.671875,229.166667,104.833333,791,21.29293,1
133.851429,236.409091,107.681818,796.227273,28.97163,1
133.446875,210.95,90.3,559.45,31.371125,1
109.456842,209.1,94.5,562.666667,25.522191,1
140.904459,195.3,85.7,498,12.924686,1
130.979167,220.916667,99.083333,649.25,16.694976,1
123.825719,218.297297,99.837838,650.783784,24.95527,1
138.95625,209.6,96.2,508.4,11.685889,1
130.691083,237.135593,112.237288,786.40678,23.919993,1
105.644886,242.818182,112.181818,762,35.861994,1
137.092308,205.886793,90.792453,562.226415,24.130903,1
111.964567,199.8125,90.875,520.5625,29.570295,1
138.954286,211.272727,91.363636,549.636364,24.553534,1
141.5625,214.25,101.1,717.3,36.641882,1
109.584838,234.771429,110.628571,819.685714,19.55768,1
113.553763,234.357143,103.585714,723.457143,30.281364,1
110.563158,235.5,101.333333,774.333333,16.697472,1
126.234197,239,106.704918,778.754098,20.083714,1
141.559055,201,86,467.5,27.800348,1
138.14346,186.8,83.8,351,15.887941,1
141.380392,211.875,96.25,621.9375,15.77961,1
124.664063,222.916667,102.083333,764.583333,29.607033,1
143.614224,240.62069,105.655172,742.034483,43.262108,1
101.7,227,105,697,38.581861,1
122.045113,217.96,100.2,617.28,19.179739,1
111.024457,238.913044,108.695652,777.695652,21.193144,1
144.161458,187.666667,88.833333,422.75,16.690608,1
147.126214,239.846154,104.884615,804.423077,24.183715,1
135.347305,193.047619,91.333333,459,17.743192,1
122.050544,246.382716,113.938272,851.407407,23.537638,1
125.6875,232.636364,104.545455,700.727273,15.131381,1
142.708333,235.481482,106.259259,702.555556,28.71572,1
141.536023,217.272727,98.136364,572.181818,7.965836,1
137.091667,229.666667,106.333333,724.333333,29.475112,1
114.165354,235.25,105.125,747.375,34.619302,1
138.456522,218.478261,97.173913,666.26087,27.873669,1
115.731436,235.333333,107.921569,728.333333,27.26555,1
123.901563,225,100.7,594.65,25.822035,1
108.962791,231.814815,107.444444,713.444444,21.90383,1
117.817742,235.358974,111.282051,873.25641,21.863061,1
121.302083,225.5,102.166667,773.333333,32.304111,1
124.345875,223.084211,100.010526,665.105263,25.583703,1
132.021127,221.444444,103,764,24.117511,1
122.992443,244.08,111.32,732.4,20.351865,1
142.229167,238.166667,113.166667,917.5,12.535505,1
134.298913,214.130435,95.956522,629.565217,31.05815,1
124.96063,204,97.5,498,13.056967,1
89.0875,230,99.8,739.2,10.244999,1
128.023904,243,112.25,827.5,14.857132,1
133.053812,216.285714,102.571429,537.142857,20.779822,1
127.483193,242.4,110.266667,785.133333,25.690119,1
152.652778,231.222222,111,778.888889,22.19832,1
123.067633,233.884615,111.346154,789.653846,23.73909,1
145.615385,243.615385,115.923077,816.461539,29.460434,1
114.512195,229.277778,107.333333,743.166667,25.430855,1
153.492188,208.75,91,501.75,15.791117,1
141.910714,232,100.428571,679.142857,39.178816,1
148.895833,229,106,751,30.097988,1
138.809091,237.142857,108.285714,737.857143,34.882309,1
143.009615,216.307692,106.923077,537.076923,27.25097,1
150.535714,223.142857,101.285714,655.428571,27.776807,1
115.526786,211,91,465,37.748902,1
119.296875,229.166667,108.083333,660.25,34.223124,1
137.789063,218,93.25,543.75,13.105342,1
126.989583,214.4,98.566667,563.1,31.169429,1
144.955357,216.857143,99.571429,622.142857,24.670585,1
124.335958,235.666667,115.125,642.125,26.936654,1
113.971154,231.115385,104.769231,670.884615,32.243343,1
130.598214,217.028571,91.314286,560.657143,24.124169,1
109.804167,226.333333,102.466667,662.333333,17.114516,1
145.46875,219.2,105.8,695.8,15.18025,1
136.238739,224.571429,100.857143,664.142857,22.712039,1
165.197183,218.111111,98,655.888889,22.420229,1
157.859375,215.5,91.75,571.75,15.204851,1
116.31087,210.137931,89.793103,574.241379,22.33546,1
94.125,247,123,865,14.153916,1
145.177966,218.466667,102.4,571.533333,27.516783,1
71.71875,209,97,565,7,1
112.691194,225.961539,102.423077,666.673077,34.046544,1
108.59375,232.9,99.5,671.2,30.450616,1
131.838624,227.642105,104.505263,655.747368,23.553699,1
142.340278,212,86.666667,552.888889,30.730258,1
139.855856,217.857143,90.857143,569.857143,31.998166,1
110.215278,220.166667,105.5,671.666667,18.268235,1
148.625,221,98.142857,663.285714,30.347646,1
105.872549,220.769231,101.769231,686.538462,27.062933,1
137.45,228.2,105.9,659.4,20.596116,1
117.477941,212.411765,104.470588,611.117647,34.979777,1
131.053812,244.428571,117.857143,767.785714,13.035274,1
137.283019,239,117,709.1,37.157637,1
134.61747,211.571429,94.190476,626.095238,19.419933,1
119.13089,232.583333,110.333333,675.166667,26.568962,1
127.562217,229.063063,101.153153,764.126126,28.529655,1
120.711634,247.392157,111.333333,851.313726,16.899527,1
129.458667,215.808511,97.468085,589.829787,24.589578,1
129.425183,184.721154,81.221154,373.307692,19.061515,1
140.295775,184.037037,75.925926,291.962963,9.052658,1
142.495413,210.428571,93.285714,543.142857,24.31259,1
140.409091,225.666667,109.111111,690.111111,29.514382,1
138.963542,207.291667,90.625,472.25,21.200064,1
138.900612,208.292683,93.829268,503.365854,23.39847,1
131.142558,195.1,88.366667,461.4,24.221868,1
114.901042,212.166667,102.5,560.666667,27.213533,1
120.801508,216.4,98.36,613.92,31.756574,1
129.130208,221.944444,99.944444,651.611111,22.772357,1
113.259868,217.631579,96.921053,562.026316,24.957582,1
149.822917,223.416667,102.166667,610.416667,21.975365,1
105.8125,198,83,413,12.218181,1
126.981584,201.647059,89.382353,487.235294,19.787889,1
138.384091,206.178571,98.642857,527.821429,18.545414,1
126.676667,202.736842,89.315789,495,22.799013,1
126.675325,230.724138,104.465517,720.086207,18.333165,1
142.10733,207.625,91.541667,510.833333,17.502331,1
120.898389,205.372549,97.666667,533.27451,16.165831,1
122.988235,206.418605,91.790698,590.790698,25.471455,1
105.365,211.36,95.8,620.32,20.356581,1
114.117801,211.75,96.458333,557.5,21.466382,1
143.641577,206.8,92.171429,528.942857,25.764871,1
133.828571,202.909091,95.909091,508.545455,15.473251,1
167.9125,213,88,639,8.109254,1
129.122596,215.769231,94.846154,657.538462,17.448699,1
124.102362,208.8125,92.0625,587.1875,17.432011,1
124.888014,232.236111,107.138889,721.333333,21.601179,1
135.6875,208.428571,92.857143,584.142857,15.211435,1
131.115471,202.803571,87.660714,514.232143,25.923037,1
133.336842,215.916667,97.25,690.833333,18.188061,1
116.014205,214.090909,93.181818,666.454546,28.689849,1
181.375,198.666667,88.666667,491.666667,2.624669,1
135.742647,226.764706,104.705882,754.676471,20.04435,1
119.916667,230.5,102,774.857143,17.648784,1
151.382813,198.75,83,499.5,18.205425,1
167,230,109.5,753.5,9.283722,1
138.985796,220.5,93.136364,627.090909,38.386357,1
140.120833,200.866667,87.7,539.666667,31.157378,1
133.156162,211.731343,96.626866,609.820896,23.817603,1
100.791262,236,98.538462,726.846154,21.341406,1
145.602941,223.823529,98.529412,660.588235,42.483378,1
117.473958,247.833333,117.333333,844.833333,17.658607,1
129.819172,229.448276,104.344828,691.896552,21.742248,1
138.114583,212,94.833333,552.833333,37.229301,1
116.36,218.263158,97.368421,597.631579,28.648989,1
150.6625,241.2,104,752.5,29.227555,1
140.976191,222,90,509,31.610916,1
138.388889,214.333333,91.111111,606.333333,38.680393,1
152.9125,234.6,100.8,821.2,34.401163,1
117.1875,213.583333,92.583333,519.166667,33.190946,1
112.813808,251.733333,110.833333,806,32.577838,1
112.285714,209.466667,85.733333,481.8,32.9967,1
139.014423,198.923077,79.230769,344.384615,24.720449,1
137.769886,242.636364,119.409091,917.272727,11.133395,1
123.518664,259,122.421875,936.25,16.762559,1
119.279249,239.337838,107.716216,727.189189,17.329283,1
120.90137,212.826087,100.608696,584.347826,33.808199,1
150.880682,210.363636,92.818182,625.363636,14.941207,1
102.695313,209,83.375,453.75,36.571847,1
138.807407,211.764706,87.823529,428.411765,23.911023,1
113.854167,221.333333,97.666667,504.333333,7.874008,1
117.602273,213.636364,90,618,27.021877,1
146.392046,232.545455,99.272727,639.636364,21.960144,1
130.584635,223.9375,99.104167,665.895833,28.111563,1
134.326087,203.565217,88.608696,491.173913,23.472302,1
136.458333,213.25,92.5,501,26.970534,1
133.149758,218.961539,96.884615,668.230769,20.427531,1
132.04375,191.7,95.9,543.4,23.20431,1
160.152174,275,132,980,12.498889,1
141.356287,205.857143,91.857143,471.857143,15.526585,1
136.40625,202,89,549,42.241924,1
129.473868,204.222222,82.666667,449.444444,29.347009,1
141.140741,204.352941,82.411765,425.117647,18.009801,1
121.255208,258.5,121.75,839.75,31.367335,1
135.69375,257.2,115.933333,822.033333,42.984028,1
138.367089,206.8,85.8,372.6,20.05561,1
119.8125,218,93.333333,491.333333,38.097372,1
146.4875,244.1,110,760.1,27.946377,1
125.149606,233.5,120.5,852,29.865257,1
110.053125,272.4,126.3,981.6,9.262154,1
137.278409,199.363636,86.636364,413.909091,15.423498,1
124.706806,218,102.5,783,9.429563,1
143.419476,189.823529,81.764706,430.294118,9.455413,1
